gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3799428655	7a037b5e-f5e9-400f-b259-b079c9df2925	GDA:GDAC-Fanero:6498-1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Almería, Santa Fe, Rambla.	Almería	PRESENT	1	d68c4230-a271-11d8-a9b3-b8a03c50a862					200.0	0.0			1977-03-24T00:00:00	24	3	1977	3064472	3064472	PRESERVED_SPECIMEN	GDA	GDAC-Fanero	6498-1		M.J. Salinas		CC_BY_NC_4_0	Herbarium University of Granada, Spain	M.J. Gallego, E. Ruíz & S. Talavera			2023-01-25T06:36:41.163Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3799425164	7a037b5e-f5e9-400f-b259-b079c9df2925	GDA:GDAC-Fanero:7283-1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Málaga, Playa de las Chapas, Marbella.	Málaga	PRESENT	1	d68c4230-a271-11d8-a9b3-b8a03c50a862									1980-03-03T00:00:00	3	3	1980	3064472	3064472	PRESERVED_SPECIMEN	GDA	GDAC-Fanero	7283-1		M.J. Salinas		CC_BY_NC_4_0	Herbarium University of Granada, Spain	P. Sánchez & A.T. Romero			2023-01-25T06:36:40.599Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3799424174	7a037b5e-f5e9-400f-b259-b079c9df2925	GDA:GDAC-Fanero:7063-1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Granada, Torrenueva, playas próximo al Cabo Sacratif.	Granada	PRESENT	1	d68c4230-a271-11d8-a9b3-b8a03c50a862									1980-01-28T00:00:00	28	1	1980	3064472	3064472	PRESERVED_SPECIMEN	GDA	GDAC-Fanero	7063-1		M.J. Salinas		CC_BY_NC_4_0	Herbarium University of Granada, Spain	C. Morales, A. Sánchez & F. Valle			2023-01-25T06:36:40.424Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3799420236	7a037b5e-f5e9-400f-b259-b079c9df2925	GDA:GDAC-Fanero:1387-1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Granada, Llanos de Carchuna, cerca de Calahonda.	Granada	PRESENT	1	d68c4230-a271-11d8-a9b3-b8a03c50a862									1974-03-02T00:00:00	2	3	1974	3064472	3064472	PRESERVED_SPECIMEN	GDA	GDAC-Fanero	1387-1		M.J. Salinas		CC_BY_NC_4_0	Herbarium University of Granada, Spain	G. Blanca			2023-01-25T06:36:39.462Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3777351313	15738fee-78b1-4751-bcc1-cbf7139c68de	1328ffcb-29cc-491e-a8dd-2d040bdb0ffc	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina	L.	AU	South Coast. Goolwa. (Goolwa is ca. 65 km south-south-east of Adelaide.)	South Australia	PRESENT		9d615537-c4d9-40fe-bf74-0e4dc9b42078	-35.5	138.766667	5000.0						1968-08-29T00:00:00	29	8	1968	3064472	3064472	PRESERVED_SPECIMEN	CANB	CANB	CBG 8400228.2	B533	Halford, D.	1998-01-19T00:00:00	CC_BY_4_0		Southcott, R.V.			2023-01-27T09:06:27.366Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3766788454	0b0735e0-624d-4abb-abba-91a2733adea4	https://prc.jacq.org/PRC447000	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.		ES	Menorca, suchý kamenitý trávník		PRESENT		75ed8583-8bd8-4f82-9346-75b234fe4682	39.94934	4.05293											3064472	3064472	PRESERVED_SPECIMEN	PRC	Herbarium PRC	447000		J. Matějček		CC_BY_4_0		Matějček,J.			2023-01-27T06:12:32.171Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3766788333	0b0735e0-624d-4abb-abba-91a2733adea4	https://prc.jacq.org/PRC447109	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.		ES	Mallorca, S'Illot, garrigue, borový les		PRESENT		75ed8583-8bd8-4f82-9346-75b234fe4682	39.56409	3.37366							2005-06-15T00:00:00	15	6	2005	3064472	3064472	PRESERVED_SPECIMEN	PRC	Herbarium PRC	447109		J. Matějček		CC_BY_4_0		Matějček,J.			2023-01-27T06:12:31.382Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3766787932	0b0735e0-624d-4abb-abba-91a2733adea4	https://prc.jacq.org/PRC446996	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.		ES	Menorca, Canutells, suchý kamenitý trávník		PRESENT		75ed8583-8bd8-4f82-9346-75b234fe4682	39.85113	4.17036							2009-08-26T00:00:00	26	8	2009	3064472	3064472	PRESERVED_SPECIMEN	PRC	Herbarium PRC	446996		J. Matějček		CC_BY_4_0		Matějček,J.			2023-01-27T06:12:30.490Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3758955641	7fc39a52-0d5c-40e1-a6a7-c64068a1fa76	38d45da5-2779-46ea-9349-c4255b20042d	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina	L.	US	Balboa Peninsula, Island Ave to Adams St, just off beach trail, Newport Beach	California	PRESENT		56c3269a-8eb1-42aa-9091-d22acc0d5795	33.60295	-117.90449	5.0		3.0				2022-03-06T00:00:00	6	3	2022	3064472	3064472	PRESERVED_SPECIMEN	IRVC			945	Collector		CC_BY_NC_4_0		Ron Vanderhoff			2023-01-25T06:50:52.647Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3713869085	83504144-f762-11e1-a439-00145eb45e9a	AE67D453-578B-457C-AFED-09B6BB34E482	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Sª de Gádor, Rambla del Higueral	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.86	-2.97	707.0						1999-05-07T00:00:00	7	5	1999	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	6658-1		E. Giménez & F. Gómez Mercado		CC_BY_4_0					2023-01-25T07:02:15.704Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713868784	83504144-f762-11e1-a439-00145eb45e9a	F1FF5F00-C945-4160-8A2A-CDBCE3C1C78C	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	Cabo de Gata, Vela Blanca	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.73	-2.17	707.0		60.0	0.0			2010-04-15T00:00:00	15	4	2010	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	22895-1		A. Lahora		CC_BY_4_0		A. Lahora			2023-01-25T07:02:15.660Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713867892	83504144-f762-11e1-a439-00145eb45e9a	AD19EAA2-754E-4411-B2DF-DFB076A02862	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	Punta Entinas	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.69	-2.75	707.0						1998-03-28T00:00:00	28	3	1998	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	6660-1		E. Giménez & F. Gómez Mercado		CC_BY_4_0					2023-01-25T07:02:15.565Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713866611	83504144-f762-11e1-a439-00145eb45e9a	3E87975D-FA58-44AA-0A95-A0E9C269228B	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Valle del Andarax, Puente del Sesteo	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.98	-2.55	707.0		330.0	0.0							3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	11663-1		F.J. Pérez-García		CC_BY_4_0		F.J. Pérez-García, F. Martínez-Hernández &  J.M. Medina-Cazorla			2023-01-25T07:02:15.415Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713865334	83504144-f762-11e1-a439-00145eb45e9a	6760CDEC-ADAE-4B1D-8E72-00B32C4CCD84	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	Punta del Sabinar, Torre de Cerrillos	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.69	-2.71	707.0						1997-06-09T00:00:00	9	6	1997	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	6661-1		E. Giménez & F. Gómez Mercado		CC_BY_4_0					2023-01-25T07:02:15.285Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713863868	83504144-f762-11e1-a439-00145eb45e9a	FB86AC4D-9FF1-4109-A716-7398B73D5692	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	La Cañada de San Urbano,  próx. Campus UAL	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.83	-2.37	707.0						1997-03-14T00:00:00	14	3	1997	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	2379-1		M.J. Salinas		CC_BY_4_0		F.J. Pérez-García			2023-01-25T07:02:15.096Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713863201	83504144-f762-11e1-a439-00145eb45e9a	E4248F15-5353-411D-A847-E259291024C9	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	Playa de las Palmeras	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.37	-1.63	707.0		3.0	0.0			2010-04-16T00:00:00	16	4	2010	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	22884-1		A. Lahora		CC_BY_4_0		A. Lahora			2023-01-25T07:02:15.032Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713862331	83504144-f762-11e1-a439-00145eb45e9a	F048C5C5-DE0B-4E94-9ABF-AC68776C8BB1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	P.N. Cabo de Gata-Níjar	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.82	-2.24	707.0		10.0	0.0			2004-02-18T00:00:00	18	2	2004	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	14193-1		E. Giménez		CC_BY_4_0		E. Giménez & M. Cueto			2023-01-25T07:02:14.919Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713861909	83504144-f762-11e1-a439-00145eb45e9a	1997886C-E0DF-4057-B286-2D60EA793CDF	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Río Almanzora	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a									2008-10-09T00:00:00	9	10	2008	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	22850-1		M.J. Salinas		CC_BY_4_0		M.J. Salinas, M. Cueto & E. López Carrique			2023-01-25T07:02:14.876Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713860546	83504144-f762-11e1-a439-00145eb45e9a	805AAC77-F10C-443D-8242-3537C211C461	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Poniente Almeriense. Pr. Venta Nueva.	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.76	-2.96	707.0		12.0	0.0			2020-08-27T00:00:00	27	8	2020	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	27463-1		F.J. Pérez-García.		CC_BY_4_0		F.J. Pérez-García.			2023-01-25T07:02:14.713Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713859930	83504144-f762-11e1-a439-00145eb45e9a	DC777D88-16BA-4ED2-BDFC-245571DAAF8F	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Venta de los Yesos	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a									1982-04-25T00:00:00	25	4	1982	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	23597-1		R. Lázaro Suau		CC_BY_4_0		R. Lázaro Suau			2023-01-25T07:02:14.591Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713859720	83504144-f762-11e1-a439-00145eb45e9a	D916280A-AD7B-4B1B-A25B-121819CE35AF	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	El Piar	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.2	-2.02	707.0		600.0	0.0			2001-05-27T00:00:00	27	5	2001	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	9026-1		A. Lahora		CC_BY_4_0		A. Lahora			2023-01-25T07:02:14.577Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713857850	83504144-f762-11e1-a439-00145eb45e9a	B2FBCEAE-3373-4333-90BE-5D8982ACCE2C	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	P.N. Cabo de Gata-Níjar	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.82	-2.24	707.0		10.0	0.0			2004-02-18T00:00:00	18	2	2004	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	14192-1		E. Giménez		CC_BY_4_0		E. Giménez & M. Cueto			2023-01-25T07:02:14.316Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713857520	83504144-f762-11e1-a439-00145eb45e9a	4AA4618C-0971-450E-B81D-CBA0B27027B0	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Cabo de Gata, Pozos de Mónsul	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.73	-2.14	707.0		25.0	0.0			2009-03-25T00:00:00	25	3	2009	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	21566-1		J.F. Mota		CC_BY_4_0		J.F. Mota, A. Mendoza & M.L. Jiménez-Sánchez			2023-01-25T07:02:14.263Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713857168	83504144-f762-11e1-a439-00145eb45e9a	C44EF2A1-FF28-4069-A39D-F41DED448A3D	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Longuera de los Cerrillos de S. Pablo.	Granada	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.61	-3.13	707.0		750.0	0.0			2017-05-17T00:00:00	17	5	2017	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	27993-1		J.F. Mota & F.J. Pérez García.		CC_BY_4_0		J.F. Mota et al.			2023-01-25T07:02:14.218Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713857011	83504144-f762-11e1-a439-00145eb45e9a	9E510B66-30C8-47CF-BDA0-037FF25B8243	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	San Juan de los Terreros	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.34	-2.47	707.0		10.0	0.0			1997-06-09T00:00:00	9	6	1997	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	8827-1		A. Lahora		CC_BY_4_0					2023-01-25T07:02:14.203Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713855313	83504144-f762-11e1-a439-00145eb45e9a	FD6BD264-EF36-474A-0820-05332EE6F3E9	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Los Pedregales	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.1	-1.92	707.0		367.0	0.0			2002-02-26T00:00:00	26	2	2002	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	9150-1		A. Lahora		CC_BY_4_0					2023-01-25T07:02:14.003Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713855139	83504144-f762-11e1-a439-00145eb45e9a	99E51E09-4FCD-473B-9091-0CB97AC6FC9A	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	Las Marinas.	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.19	-1.81	707.0		1.0	0.0			2012-04-24T00:00:00	24	4	2012	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	26873-1		A. Lahora Cano		CC_BY_4_0		A. Lahora Cano			2023-01-25T07:02:13.989Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713853902	83504144-f762-11e1-a439-00145eb45e9a	C4EA8584-E453-4A2E-B851-C4CD6749DD84	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina	retusa	VARIETY	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	Euphorbia terracina var. retusa (Boiss.) Willk. & Lange	(Boiss.) Willk. & Lange	ES	Punta Entinas	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	36.69	-2.75	707.0						1998-03-28T00:00:00	28	3	1998	7360783	3064472	PRESERVED_SPECIMEN	JP	HUAL	1297-1		M.J. Salinas		CC_BY_4_0		E. Giménez & F. Gómez Mercado			2023-01-25T07:02:13.790Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713853419	83504144-f762-11e1-a439-00145eb45e9a	29EAB0E9-7EC2-4782-A05D-48489D83342D	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Sª de Los Filabres, próx. Abla	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.15	-2.78	707.0						1993-05-10T00:00:00	10	5	1993	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	6669-1		J. Peñas		CC_BY_4_0					2023-01-25T07:02:13.729Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713852242	83504144-f762-11e1-a439-00145eb45e9a	BF93E502-E0BC-4204-BD8D-F82B1F5AF89D	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Sª de Los Filabres, próx. Abla	ALMERíA	PRESENT	1	c1564d80-1b9d-471c-b84d-8d5dd2efbf0a	37.15	-2.78	707.0						1993-05-10T00:00:00	10	5	1993	3064472	3064472	PRESERVED_SPECIMEN	JP	HUAL	6662-1		J. Peñas		CC_BY_4_0					2023-01-25T07:02:13.510Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
